"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"110","RT @Jerusalem_Post: BREAKING Report: Russia sees no threat of U.S.-Russia armed clash in Syria https://t.co/vmHFwxP4eB https://t.co/Aj9EJZH…",13,FALSE,FALSE,"983631915088572416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:04:58 +0000 2018",NA,NA,"en",176,FALSE,"Jerusalem , israel","3028228054","MOTHER GRANDMOTHER DOG LOVER, ARTIST_HAPPY BEING JEWISH AND FRUM_WORKING TOWARDS A BETTER PLACE_",TRUE,"Tue Feb 10 14:13:40 +0000 2015",128085,1414,9851,FALSE,NA,"Victoria. Coo,","Pacific Time (US & Canada)","en",-25200,423,"grannycoo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://dlvr.it/QP1wc0","https://t.co/vmHFwxP4eB"
"111","RT @DerbyChrisW: With the drums of war beating from the Whitehouse to Westminster, this timely article by @skwawkbox is a must read.
#GiveP…",53,FALSE,FALSE,"983631917525454848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:04:58 +0000 2018",NA,NA,"en",55,FALSE,"OmniPresent","2385669854","IF MUSIC BE THE FOOD OF LOVE ~ THEN LET US FEAST ~ LOVE I AND BE LOVED ~ I STAND WITH PALESTINIANS #BDS #JahRiddim #OneLove #Rebecca",FALSE,"Wed Mar 12 18:49:23 +0000 2014",54279,8444,29098,FALSE,NA,"WayneMac 4 Palestine","London","en",3600,7908,"CubaMac24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","RT @KarnaMikko: Disgrace to #EU, that @eucopresident and @EUinBCN are silent, while #Spain is taking more political prisoners in #Catalonia…",366,FALSE,FALSE,"983631922160111617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:04:59 +0000 2018",NA,NA,"en",0,FALSE,NA,"2593043199",NA,FALSE,"Sun Jun 08 20:45:36 +0000 2014",19966,84,50,FALSE,NA,"Lluís",NA,"es",NA,235,"lluiscolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","RT @NBCNews: LIVE: UN Security Council holds emergency meeting after suspected chemical attack in Syria. https://t.co/tY1q4VWdm1 https://t.…",200,FALSE,FALSE,"983631923770638336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:00 +0000 2018",NA,NA,"en",9,FALSE,NA,"479287772",NA,FALSE,"Tue Jan 31 06:48:52 +0000 2012",9449,372,5304,FALSE,NA,"Sipho skwambane",NA,"en",NA,326,"Dabre662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://nbcnews.to/2GI0AwA","https://t.co/tY1q4VWdm1"
"114","RT @anadoluagency: #BREAKING Erdogan says 4,071 terrorists 'neutralized' since start of Operation Olive Branch in Syria's Afrin",3,FALSE,FALSE,"983631923657494528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:00 +0000 2018",NA,NA,"en",12,FALSE,"Nigeria","619204082","B'ED English, DAA, ADAA.",TRUE,"Tue Jun 26 16:08:08 +0000 2012",22773,2385,4369,FALSE,NA,"Garba Hyena Jnr.",NA,"en",NA,3095,"G_Abdulazeez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","RT @antonioguterres: I am outraged by the recent reports of use of chemical weapons in Syria. They require a thorough investigation by the…",125,FALSE,FALSE,"983631925008130050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:00 +0000 2018",NA,NA,"en",9,FALSE,"Beirut, Lebanon","1332524994","UK diplomat focussed on Syria, living in Beirut. Struggling in Arabic. @foreignoffice @ukforsyria",FALSE,"Sat Apr 06 21:33:03 +0000 2013",716,333,490,FALSE,NA,"Tom Gregory","Pacific Time (US & Canada)","en",-25200,483,"tommgregory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","RT @antonioguterres: I am outraged by the recent reports of use of chemical weapons in Syria. They require a thorough investigation by the…",126,FALSE,FALSE,"983631926572535808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:00 +0000 2018",NA,NA,"en",0,FALSE,NA,"978536790301773824","Ich bin für die diktatur
""Diktatur des Gewiessens""",FALSE,"Tue Mar 27 07:38:45 +0000 2018",279,5,72,FALSE,NA,"DeRus",NA,"de",NA,65,"Musterunit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Trump pledges forceful action on Syria after dozens die in chemical attack https://t.co/bH7sGmwh1n",0,FALSE,FALSE,"983631926907973632",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",FALSE,"Tue Apr 10 09:05:01 +0000 2018",NA,NA,"en",3,FALSE,"Nairobi, Kenya","703268773009235968","Kenya's Content Aggregator | Breaking News Headliner In,Politics,Govt,Sports,Entertainments,Jobs,Health,Gossip,Movies,Music,Classifieds & More!",FALSE,"Fri Feb 26 17:21:56 +0000 2016",16538,1132,8,FALSE,"http://www.the-kenyan.co.ke","The-Kenyan","Pacific Time (US & Canada)","en",-25200,4991,"The_Kenyan_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.the-kenyan.co.ke/trump-pledges-forceful-action-on-syria-after-dozens-die-in-chemical-attack?utm_source=dlvr.it&utm_medium=twitter","https://t.co/bH7sGmwh1n"
"118","RT @DrMarcusP: Tension between the US and Russia, which is being dangerously played out in Syria, is down to the Americans not wanting to l…",96,FALSE,FALSE,"983631927520518144",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:01 +0000 2018",NA,NA,"en",40,FALSE,NA,"149149542",NA,FALSE,"Fri May 28 14:56:53 +0000 2010",12862,101,1492,FALSE,NA,"Gabriel Peto",NA,"es",NA,652,"alfpeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","RT @Partisangirl: What really happened - Chemical Attack that lead to missile Strikes on #Syria: https://t.co/ZsBZ8PLZzv via @YouTube",265,FALSE,FALSE,"983631928149594112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:01 +0000 2018",NA,NA,"en",19,FALSE,NA,"728208123614351361","Privat hier, DM's sind offen. Politisch interessiert und aktiv.
Dschinghis Khan Überlebender in der 30. Generation",FALSE,"Thu May 05 13:02:00 +0000 2016",436,493,5638,FALSE,NA,"AltRightDE","Bern","de",7200,437,"AltRightDE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://youtu.be/21RyTTFIHxs?a","https://t.co/ZsBZ8PLZzv"
"120","RT @Partisangirl: Last month, a Chemical lab in AlQaeda held #Ghouta was discovered. The gas used to kill the civilians in #Douma was made…",647,FALSE,FALSE,"983631931827830784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",411,FALSE,"An Open Mind is A Good Thing!","723673413663887360","Welcome! We Support Thought Provoking #Ideas - #Creativity #Innovation #CurrentEvents #Truth #Peace and #Freedom",FALSE,"Sat Apr 23 00:42:41 +0000 2016",23003,1795,14782,FALSE,NA,"Leverage Delivery","London","en",3600,1770,"YouAreAwesomeUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","RT @thepileus: Both Assad &amp; Saudi Arabia commit war crimes yet why is there a call to bomb Syria but not to bomb Saudi Arabia? 

Well becau…",55,FALSE,FALSE,"983631931588907008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",48,FALSE,"Devon","634743512","Corbyn supporter, gardener, animal lover, reader, cook and really beyond cross with this government Retweets do not necessarily signify agreement or endorsement",FALSE,"Fri Jul 13 17:49:23 +0000 2012",55833,5083,76833,FALSE,NA,"Redcountessa  #PCPEU","Pacific Time (US & Canada)","en",-25200,5489,"Redcountessa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","RT @RetroSchott: So the former British Ambassador to Syria has just said on Radio Scotland that the chemical attack was staged. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>",25,FALSE,FALSE,"983631933702918144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",17,FALSE,"Glasgow","850948140","music junkie. eq tweeker. guitars. sound effects. dad. failed musician . celtic.yes voter - views are occasionally mine...",FALSE,"Fri Sep 28 12:06:56 +0000 2012",19969,251,14971,FALSE,NA,"raindogdavie","Edinburgh","en",3600,802,"mcraindog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","RT @RealNetanyahu: Every civilian in Gaza is a target and we reserve the right to strike anywhere. Also, we demand that the civilized world…",209,FALSE,FALSE,"983631933526691841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",208,FALSE,"NY","98718069","Thank you, Bernie! Thank you, Jill! #OneWorld #OneLove #FreeLeonardPeltier",TRUE,"Tue Dec 22 20:56:12 +0000 2009",214500,2199,180231,FALSE,"https://www.youcaring.com/standingrocksiouxtribe-1129056","#FreeLeonardPeltier #FreeAhedTamimi","Central Time (US & Canada)","en",-18000,1059,"burnodo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","RT @JohnWight1: RT Russia reporting that Russian warplanes have flown over USS Donald Cook, armed with Tomahawk missiles, in the Mediterran…",12,FALSE,FALSE,"983631934092914688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",239,FALSE,NA,"2351460884","I am no-one, from nowhere… belonging to nothing",FALSE,"Wed Feb 19 10:12:30 +0000 2014",151743,5170,110436,FALSE,NA,"C.I.D.P Kobus","Edinburgh","en",3600,4657,"The_Jag_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","RT @caitoz: When A Government Declares A Verdict Before An Investigation, It’s Because There’s A Preexisting Agenda

""So far the only evide…",85,FALSE,FALSE,"983631934344564736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:02 +0000 2018",NA,NA,"en",1,FALSE,NA,"817740376790462466",NA,TRUE,"Sat Jan 07 14:31:13 +0000 2017",669,34,825,FALSE,NA,"Anti-War",NA,"en",NA,244,"unionjackflavor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","RT @calebmaupin: “The great evil of #chemicalweapons use... is becoming the new normal.” #NikkiHaley ignores the use of such weapons by US…",104,FALSE,FALSE,"983631935174991873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018",NA,NA,"en",73,FALSE,"International","3007217040","#ZoroastrianRenaissance #Iranshahri
#AntiInterventionist #StopUsaWarCrimes",FALSE,"Sun Feb 01 22:42:14 +0000 2015",43772,6027,78340,FALSE,"http://www.gatha.org/index.php?option=com_content&id=388&Itemid=69&lang=en","Persian Gulf","Pacific Time (US & Canada)","en",-25200,5300,"PersianGulf4eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","@realDonaldTrump Sure. Russia and Syria have routed the terrorists that your country's proxies have supported,  on… https://t.co/o7caQPNZiv",0,FALSE,TRUE,"983631935640485889","realDonaldTrump","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018","982966315467116544","25073877","en",1,FALSE,"Tokyo","769317776271904770","I'm a shepherd who thinks humanity needs to grow up and get its head out of its arse before we ..................",FALSE,"Fri Aug 26 23:37:06 +0000 2016",378,6,52,FALSE,NA,"Hagbard Celine",NA,"en",NA,19,"Hagbard69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631935640485889","https://t.co/o7caQPNZiv"
"128","RT @LittleBertie01: Remember the last time the US invaded a country in retribution for its ruler using chemical weapons against his own peo…",19,FALSE,FALSE,"983631938849193984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018",NA,NA,"en",11,FALSE,"Nunnya","292798500","You would be surprised who I have had dinner with and how little I know

RTs not always endorsements",TRUE,"Wed May 04 07:38:11 +0000 2011",32647,785,38019,FALSE,NA,"ShanghaiSarah",NA,"en",NA,997,"Lawsonsj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","RT @thepileus: Both Assad &amp; Saudi Arabia commit war crimes yet why is there a call to bomb Syria but not to bomb Saudi Arabia? 

Well becau…",56,FALSE,FALSE,"983631939000291328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018",NA,NA,"en",2,FALSE,"London, England","949692936614285312","Law and all, eats too much <ed><U+00A0><U+00BC><ed><U+00BD><U+00B0>Tweets are an expression of self (personal), not professional. RTs are usually mistakes, not an adoption of content<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B0><U+00BC><ed><U+00A0><U+00BD><ed><U+00B0><U+00AF><ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,"Sat Jan 06 17:23:35 +0000 2018",8099,565,11503,FALSE,"http://belindabarrister.wordpress.com","Legally Privileged #FBPE<U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+008C><ed><U+00A0><U+00BD><ed><U+00B7><U+00BA><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00B2><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>",NA,"en",NA,1072,"LPrivileged",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","RT @TruTawar: #BREAKING
The #US Navy destroyer USS Donald Cook came within 100 km of the #Syrian city of #Tartus today! A #Russian naval ba…",8,FALSE,FALSE,"983631939331440641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:03 +0000 2018",NA,NA,"en",307,FALSE,"Southern California","199056422","Single white female, 5' 6, light brown hair dyed auburn.  I love music.  I love sharing my most favorite songs that touch my heart and soul.  Love to laugh.",FALSE,"Tue Oct 05 22:50:20 +0000 2010",462232,3323,293502,FALSE,NA,"Guardian_Elite","Pacific Time (US & Canada)","en",-25200,4994,"Guardian_Elite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","RT @RonPaul: Lies &amp; Desperation In Syria https://t.co/i0gJXVTmzw",200,FALSE,FALSE,"983631939524440064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",25,FALSE,"Australia","617832072","I support Freedom & People brave enough to stand for the truth. Pictures tell a story. Facts can change my opinion, rudness fuels my fire.",FALSE,"Mon Jun 25 04:03:33 +0000 2012",6059,4011,7311,FALSE,NA,"Steven Mala","Sydney","en",36000,4791,"Steven_mala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","RT @TeamTrumpRussia: The #Russian military police reached the area of alleged chemical attack in #Syria #Douma. Local residents say that th…",603,FALSE,FALSE,"983631940610703360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",0,FALSE,NA,"238528202",NA,FALSE,"Sat Jan 15 11:21:48 +0000 2011",3374,62,2382,FALSE,NA,"nadine","Irkutsk","ja",28800,111,"amalfull1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","RT @ItIsIHugBugLuv: When you catch up with yourself while fighting your proxy war for Israel. #Syria https://t.co/2NR2s6GEHO",35,FALSE,FALSE,"983631942720503808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",295,FALSE,"Australia","29198219","Victims Rights 
bless Iraq <U+270C> 
praise Jesus",FALSE,"Mon Apr 06 13:22:12 +0000 2009",241199,2326,53224,FALSE,NA,"Angel Khamis","Brisbane","en",36000,868,"miss_khamis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","RT @rofoca_lucifuge: Russia has repeatedly said they will not allow more attacks upon their ally Syria; they will not only shoot down inbou…",5,FALSE,FALSE,"983631943387484160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",5,FALSE,NA,"4319783331","Richard John Charles Galustian",FALSE,"Sun Nov 29 16:40:57 +0000 2015",31656,471,8496,FALSE,NA,"Bd_richard",NA,"en",NA,754,"Bdrichard2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","RT @wisermann: @westland_will @NOWARSFORISRAEL @greta @TuckerCarlson Israel supports terrorists to destroy #Syria for this plan https://t.c…",1,FALSE,FALSE,"983631944016515073",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",FALSE,"Tue Apr 10 09:05:05 +0000 2018",NA,NA,"en",12,FALSE,NA,"30850171",NA,FALSE,"Mon Apr 13 11:46:29 +0000 2009",11933,169,1276,FALSE,"http://AMERICA-HIJACKED.COM","NOWARSFORISRAEL","Pacific Time (US & Canada)","en",-25200,551,"NOWARSFORISRAEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","RT @RonPaul: Lies &amp; Desperation In Syria https://t.co/i0gJXVTmzw",201,FALSE,FALSE,"983631943496585216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",7,FALSE,NA,"3340267793","Independent, NRA member as of 2/23 thanks to anti-gun, anti-liberty activists&bullies.  

Vote the UniParty out  #MAGA",FALSE,"Mon Jun 22 01:16:56 +0000 2015",56917,2246,155021,FALSE,NA,"Love&Happiness",NA,"en",NA,2862,"freedom4all117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","RT @rofoca_lucifuge: The USS Donald Cook, a guided missile destroyer is in position for any military action within Syria, while the USS Lab…",9,FALSE,FALSE,"983631940975808512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:04 +0000 2018",NA,NA,"en",0,FALSE,"Italy","780685446913269760","Retired LCSW, & MT(ASCP). Directed Army Substance Abuse Program clinical services in Italy & Germany. Loves reading, piano, gardens, Pekingese pups.",FALSE,"Tue Sep 27 08:28:09 +0000 2016",39818,287,46277,FALSE,NA,"Expat Fledgling",NA,"en",NA,174,"JaniceGunn42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","RT @McFaul: Important point.  Why did Russia do this? https://t.co/htEZL8u4xn",59,FALSE,FALSE,"983631947858493440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",1,FALSE,"California","1337031715","Healthcare is a right for everyone!",TRUE,"Mon Apr 08 16:12:02 +0000 2013",9955,251,26680,FALSE,NA,"NotTime2Basleep!","Pacific Time (US & Canada)","en",-25200,236,"emkgift",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/carlbildt/status/983294570657206272","https://t.co/htEZL8u4xn"
"139","RT @AWAKEALERT: The MSM - US journalists &amp; US Generals have lost their souls to the devil. They know the lies they are peddling will result…",17,FALSE,FALSE,"983631948118568960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",272,FALSE,"Chalanties","107039908","Second Life Kunoichi,Walkure,
Classical pianist,Robot & Weapon manufacturer.
[fav]Bach,Mozart,Schumann,Wagner,Boulez,Gould",FALSE,"Thu Jan 21 11:41:00 +0000 2010",192276,7864,1106,FALSE,"http://twilog.org/Bell_Boyd/nort","Bell Boyd","Tokyo","en",32400,7743,"Bell_Boyd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","Chimical Attack on #Douma is  logically a #fakenews  to allow the #USA and the #West... to recover what they lost i… https://t.co/osfyTl50mU",0,FALSE,TRUE,"983631944083795970",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:05 +0000 2018",NA,NA,"en",2,FALSE,"Alsace, France","3768065837","Be yourself <ed><U+00A0><U+00BD><ed><U+00B1><U+0091>
Allergique chronique...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
JTM**<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
Naïfs s'abstenir...<ed><U+00A0><U+00BD><ed><U+00B8><U+0090>La stupidité a des noms...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Les atteintes à la vie privée sont punissables. <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,"Fri Sep 25 06:03:55 +0000 2015",1752,35,693,FALSE,NA,"Ahlam Alham","Paris","fr",7200,19,"AlhamAhlam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631944083795970","https://t.co/osfyTl50mU"
"141","RT @lloyd_rm: Just wrote for @evolvepolitics about my trip to northern Syria where I saw how Britain is backing both sides of the conflict.…",63,FALSE,FALSE,"983631949498482688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",35,FALSE,NA,"74149816","Geek gal loving laughs <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> 
Don't bother following me; I won't follow you back. 
Only suffer fools if toying with them. <U+2665><U+FE0F>smartasses! Your vote told me EVERYTHING",FALSE,"Mon Sep 14 12:59:21 +0000 2009",194528,1220,224898,FALSE,NA,"Notgoing Totellyou","Pacific Time (US & Canada)","en",-25200,1749,"M5B1tch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","RT @JoyAnnReid: Even with all that's going on (Cohen's home, hotel room and office raided, Syria strikes etc.) I still want a DC reporter t…",5172,FALSE,FALSE,"983631949448269825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",0,FALSE,NA,"796455957295460356",NA,FALSE,"Wed Nov 09 20:54:32 +0000 2016",54164,258,64515,FALSE,NA,"VH",NA,"en",NA,141,"VH27672640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","RT @Beltrew: A Syrian family of 11 died heaped together in the bathroom.The parents had tried in vain to wash the toxic gas off their kids'…",89,FALSE,FALSE,"983631949842518016",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",13,FALSE,"Kingsland, Herefordshire, UK","380993387","Brian is a wonderful guy",FALSE,"Tue Sep 27 15:33:56 +0000 2011",4455,95,2771,FALSE,NA,"Mr. B.","London","en",3600,134,"Millerman333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","RT @Ian56789: Timelines Of False Flag 'Gas Attacks' In Syria Follow A Very Similar Scheme
https://t.co/pKEQimqaWu
#Douma #FalseFlag against…",191,FALSE,FALSE,"983631949699792896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",411,FALSE,"An Open Mind is A Good Thing!","723673413663887360","Welcome! We Support Thought Provoking #Ideas - #Creativity #Innovation #CurrentEvents #Truth #Peace and #Freedom",FALSE,"Sat Apr 23 00:42:41 +0000 2016",23004,1795,14782,FALSE,NA,"Leverage Delivery","London","en",3600,1770,"YouAreAwesomeUR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.moonofalabama.org/2018/04/timelines-of-gas-attacks-in-syria-follow-a-similar-scheme.html","https://t.co/pKEQimqaWu"
"145","BREAK..Dangerous Confrontation.USS Donald Cook destroyer w/ 60 Tomahawk only 60 miles from Russia base Tartus,Syria… https://t.co/KF6lpMoqgI",0,FALSE,TRUE,"983631947829260289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018",NA,NA,"en",3,FALSE,NA,"106473096","Blogger&Commentator,NFL,NBA fan.",FALSE,"Tue Jan 19 17:37:08 +0000 2010",9867,24,3,FALSE,NA,"nete bab",NA,"en",NA,12,"ntebdwa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631947829260289","https://t.co/KF6lpMoqgI"
"146","@NonaLishus @jnj_kahl @haloefekti Thats why we cannot let them ruin Syria.If we do they ll begin to think they own… https://t.co/cgsUjU5i8u",0,FALSE,TRUE,"983631951897690112","NonaLishus","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Tue Apr 10 09:05:06 +0000 2018","983625268513288197","3231892428","en",21,FALSE,"<U+0423><U+0444><U+0430>, <U+0411><U+0430><U+0448><U+043A><U+043E><U+0440><U+0442><U+043E><U+0441><U+0442><U+0430><U+043D> <U+0440><U+0435><U+0441><U+043F><U+0443><U+0431><U+043B><U+0438><U+043A><U+0430>","429640795",NA,TRUE,"Tue Dec 06 06:21:47 +0000 2011",41468,413,2934,FALSE,NA,"Yenanoha","Ekaterinburg","ru",18000,324,"yenanoha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/983631951897690112","https://t.co/cgsUjU5i8u"
